MB227-0009|Тахилын ширээнд зориулан дамнуургууд, хуайс модон дамнуургууд хийж хүрлээр бүрэгтүн.|Тахилын ширээнд зориулан дамнуургууд, хуайс модон дамнуургууд хийж хүрлээр бүрэгтүн.
MB227-0010|Тахилын ширээг зөөх үед дамнуургууд хоёр талд нь байхын тулд дамнуургуудыг гархинуудад шургуул.|Тахилын ширээг зөөх үед дамнуургууд хоёр талд нь байхын тулд дамнуургуудыг гархинуудад шургуул.
MB227-0011|Тахилын ширээг банзаар, дотор талдаа хөндий хий.|Тахилын ширээг банзаар, дотор талдаа хөндий хий.
MB227-0012|Уулан дээр чамд үзүүлсэн ёсоор тэд үүнийг ингэж хийг.|Уулан дээр чамд үзүүлсэн ёсоор тэд үүнийг ингэж хийг.
MB227-0013|Асрын хашаа|Асрын хашаа
MB227-0014|Чи асрын хашааг хийгтүн.|Чи асрын хашааг хийгтүн.
MB227-0015|Өмнө зүгт буюу тэр талынх нь хашааны хөшигнүүд нарийн нэхсэн маалингаар хийгдэх бөгөөд зуун тохой урттай байна.|Өмнө зүгт буюу тэр талынх нь хашааны хөшигнүүд нарийн нэхсэн маалингаар хийгдэх бөгөөд зуун тохой урттай байна.
MB227-0016|Багананууд нь хорь байх бөгөөд хорин хүрэл углууртай байна.|Багананууд нь хорь байх бөгөөд хорин хүрэл углууртай байна.
MB227-0017|Баганануудын дэгээ ба холбоос нь мөнгөн байх ёстой. үнчлэн умард зүгт ч зуун тохой урт хөшиг болон хорин багана хорин хүрэл углуур байна.|Баганануудын дэгээ ба холбоос нь мөнгөн байх ёстой. үнчлэн умард зүгт ч зуун тохой урт хөшиг болон хорин багана хорин хүрэл углуур байна.
MB227-0018|Баганануудын дэгээ, холбоос нь мөнгөн байна.|Баганануудын дэгээ, холбоос нь мөнгөн байна.
MB227-0019|Баруун зүгт хашааны өргөнд арван багана, арван углууртай тавин тохой хөшиг байна.|Баруун зүгт хашааны өргөнд арван багана, арван углууртай тавин тохой хөшиг байна.
MB227-0020|Зүүн зүгт буюу урд талдаа хашааны өргөн нь тавин тохой байна.|Зүүн зүгт буюу урд талдаа хашааны өргөн нь тавин тохой байна.
MB227-0021|Нэг талын хөшиг нь арван таван тохой бөгөөд гурван багана, гурван углууртай байна.|Нэг талын хөшиг нь арван таван тохой бөгөөд гурван багана, гурван углууртай байна.
MB227-0022|Нөгөө талд ч мөн арван таван тохой хөшиг ба гурван багана, гурван углуур байна.|Нөгөө талд ч мөн арван таван тохой хөшиг ба гурван багана, гурван углуур байна.
MB227-0023|Хашааны хаалганд хөх, ягаан, час улаан өнгөтэй даавуу болон нарийн нэхсэн маалингаар хийгдсэн, нэхмэлчдийн урлал болох хорин тохой дэлгэц байна.|Хашааны хаалганд хөх, ягаан, час улаан өнгөтэй даавуу болон нарийн нэхсэн маалингаар хийгдсэн, нэхмэлчдийн урлал болох хорин тохой дэлгэц байна.
MB227-0024|Тэр нь дөрвөн багана, дөрвөн углууртай байна.|Тэр нь дөрвөн багана, дөрвөн углууртай байна.
MB227-0025|Хашааны эргэн тойрон дахь бүх багана мөнгөн холбоосуудаар тоноглогдсон байна. Тэдгээрийн дэгээ нь мөнгө, углуур нь хүрэл байна.|Хашааны эргэн тойрон дахь бүх багана мөнгөн холбоосуудаар тоноглогдсон байна. Тэдгээрийн дэгээ нь мөнгө, углуур нь хүрэл байна.
MB227-0026|Хашааны урт нь зуун тохой, өргөн нь тавь тавин тохой, өндөр нь таван тохой, нарийн нэхсэн маалингаар хийгдсэн байх ба углуур нь хүрэл байна.|Хашааны урт нь зуун тохой, өргөн нь тавь тавин тохой, өндөр нь таван тохой, нарийн нэхсэн маалингаар хийгдсэн байх ба углуур нь хүрэл байна.
MB227-0027|Асрын бүх үйлчлэлд хэрэглэгдэх бүх хэрэгсэл, бүх гадас болон хашааны бүх гадас хүрэл байна.|Асрын бүх үйлчлэлд хэрэглэгдэх бүх хэрэгсэл, бүх гадас болон хашааны бүх гадас хүрэл байна.
MB227-0028|Дэнлүүний тос|Дэнлүүний тос
MB227-0029|Дэнлүүг байнга асаалттай байлгахын тулд гэрэлтүүлгэд зориулан чидун жимснээс шахсан цэвэр тосыг чамд авчрахыг чи Израилийн хөвгүүдэд тушаа.|Дэнлүүг байнга асаалттай байлгахын тулд гэрэлтүүлгэд зориулан чидун жимснээс шахсан цэвэр тосыг чамд авчрахыг чи Израилийн хөвгүүдэд тушаа.
MB228-0001|Тахилчийн өмсгөл|Тахилчийн өмсгөл
MB228-0002|Надад Израилийн хөвгүүдийн дундаас Аарон ахыгаа мөн түүний хөвгүүд Надаб, Абиху, Елеазар, Итамар нарыг тахилчийн албанд өөртөө авагтун.|Надад Израилийн хөвгүүдийн дундаас Аарон ахыгаа мөн түүний хөвгүүд Надаб, Абиху, Елеазар, Итамар нарыг тахилчийн албанд өөртөө авагтун.
MB228-0003|Ах Аароныхаа алдар, сүр жавхланд зориулан ариун хувцас хий.|Ах Аароныхаа алдар, сүр жавхланд зориулан ариун хувцас хий.
